Player,Mat,Inns,Dis,Ct,St,D/I,Season,Country,Country_right,player_id
Khan Arbaaz,2,2.0,0.0,0.0,0.0,0.0,2022/23,LES,Lesotho,b84be97f
Khawar Ali,1,1.0,1.0,1.0,0.0,1.0,2015,OMA,Oman,934b36a6
Khawar Ali,9,8.0,1.0,1.0,0.0,0.1111111111111111,2015/16,OMA,Oman,934b36a6
Khawar Ali,4,4.0,2.0,2.0,0.0,0.15384615384615385,2016/17,OMA,Oman,934b36a6
Khawar Ali,2,2.0,2.0,2.0,0.0,0.13333333333333333,2018/19,OMA,Oman,934b36a6
Khawar Ali,16,16.0,12.0,12.0,0.0,0.3870967741935484,2019/20,OMA,Oman,934b36a6
Khawar Ali,9,9.0,15.0,15.0,0.0,0.375,2021/22,OMA,Oman,934b36a6
Khawar Zafar,2,2.0,0.0,0.0,0.0,0.0,2019/20,KSA,Saudi Arabia,c7cf22bf
Khin Aye,4,4.0,3.0,3.0,0.0,0.75,2023,MYAN,Myanmar,ad2efd29
Khin Aye,3,3.0,3.0,3.0,0.0,0.42857142857142855,2023/24,MYAN,Myanmar,ad2efd29
Khin Aye,6,6.0,4.0,4.0,0.0,0.3076923076923077,2024,MYAN,Myanmar,ad2efd29
Khizar Hayat,9,9.0,4.0,4.0,0.0,0.4444444444444444,2019/20,MAS,Malaysia,78bbeba1
Khizar Hayat,2,2.0,4.0,4.0,0.0,0.36363636363636365,2021,MAS,Malaysia,78bbeba1
Khizar Hayat,9,9.0,7.0,7.0,0.0,0.35,2022,MAS,Malaysia,78bbeba1
Khizar Hayat,7,6.0,8.0,8.0,0.0,0.3076923076923077,2022/23,MAS,Malaysia,78bbeba1
Khizar Hayat,8,8.0,11.0,11.0,0.0,0.3235294117647059,2023,MAS,Malaysia,78bbeba1
Khizar Hayat,6,6.0,12.0,12.0,0.0,0.3,2023/24,MAS,Malaysia,78bbeba1
Khizar Hayat,6,6.0,13.0,13.0,0.0,0.2826086956521739,2024,MAS,Malaysia,78bbeba1
Khizer Ahmed,5,5.0,1.0,0.0,1.0,0.2,2019,NOR,Norway,723ca856
Khizer Ahmed,4,4.0,3.0,1.0,2.0,0.3333333333333333,2022,NOR,Norway,723ca856
Khizer Ahmed,8,8.0,11.0,7.0,4.0,0.6470588235294118,2024,NOR,Norway,723ca856
Khurram Manzoor,3,3.0,0.0,0.0,0.0,0.0,2015/16,PAK,Pakistan,82c78845
Khurram Nawaz,4,4.0,0.0,0.0,0.0,0.0,2016/17,OMA,Oman,07ff32f5
Khurram Nawaz,3,3.0,0.0,0.0,0.0,0.0,2018/19,OMA,Oman,07ff32f5
Khurram Nawaz,12,12.0,3.0,3.0,0.0,0.15789473684210525,2019/20,OMA,Oman,07ff32f5
Khurram Nawaz,5,5.0,5.0,5.0,0.0,0.20833333333333334,2021/22,OMA,Oman,07ff32f5
Khurram Shahzad,7,7.0,1.0,1.0,0.0,0.14285714285714285,2019/20,QAT,Qatar,85b0ccd1
Khushdil Shah,1,1.0,0.0,0.0,0.0,0.0,2019/20,PAK,Pakistan,fce581b5
Khushdil Shah,8,8.0,2.0,2.0,0.0,0.2222222222222222,2020/21,PAK,Pakistan,fce581b5
Khushdil Shah,4,4.0,2.0,2.0,0.0,0.15384615384615385,2021/22,PAK,Pakistan,fce581b5
Khushdil Shah,11,11.0,4.0,4.0,0.0,0.16666666666666666,2022,PAK,Pakistan,fce581b5
Khushdil Shah,3,3.0,5.0,5.0,0.0,0.18518518518518517,2023,PAK,Pakistan,fce581b5
Kim Daeyeon,4,4.0,3.0,3.0,0.0,0.75,2022/23,SKOR,South Korea,4a51c045
Kim Daeyeon,6,6.0,3.0,3.0,0.0,0.3,2024,SKOR,South Korea,4a51c045
Kuldeep,5,5.0,5.0,4.0,1.0,1.0,2022,PORT,Portugal,61c48027
Kuldeep,9,9.0,16.0,13.0,3.0,1.1428571428571428,2023,PORT,Portugal,61c48027
Kuldeep Gurjar,2,2.0,0.0,0.0,0.0,0.0,2022/23,SKOR,South Korea,2306b48a
Kuldeep Lal,5,5.0,4.0,4.0,0.0,0.8,2019,ESP,Spain,8a1d0222
Kuldeep Lal,5,5.0,4.0,4.0,0.0,0.4,2019/20,ESP,Spain,8a1d0222
Kuldeep Lal,1,1.0,4.0,4.0,0.0,0.36363636363636365,2021,ESP,Spain,8a1d0222
Kuldeep Singh,4,4.0,1.0,1.0,0.0,0.25,2018/19,PHI,Philippines,8c483884
Kuldeep Yadav,2,2.0,0.0,0.0,0.0,0.0,2017,IND,India,8d2c70ad
Kuldeep Yadav,6,6.0,1.0,1.0,0.0,0.125,2017/18,IND,India,8d2c70ad
Kuldeep Yadav,4,4.0,4.0,4.0,0.0,0.3333333333333333,2018,IND,India,8d2c70ad
Kuldeep Yadav,6,6.0,7.0,7.0,0.0,0.3888888888888889,2018/19,IND,India,8d2c70ad
Kuldeep Yadav,3,2.0,8.0,8.0,0.0,0.4,2019/20,IND,India,8d2c70ad
Kuldeep Yadav,2,2.0,8.0,8.0,0.0,0.36363636363636365,2021,IND,India,8d2c70ad
Kuldeep Yadav,1,1.0,8.0,8.0,0.0,0.34782608695652173,2021/22,IND,India,8d2c70ad
Kuldeep Yadav,1,1.0,8.0,8.0,0.0,0.3333333333333333,2022,IND,India,8d2c70ad
Kuldeep Yadav,3,3.0,8.0,8.0,0.0,0.2962962962962963,2022/23,IND,India,8d2c70ad
Kuldeep Yadav,4,4.0,10.0,10.0,0.0,0.3225806451612903,2023,IND,India,8d2c70ad
Kuldeep Yadav,3,3.0,10.0,10.0,0.0,0.29411764705882354,2023/24,IND,India,8d2c70ad
Kuldeep Yadav,5,5.0,12.0,12.0,0.0,0.3076923076923077,2024,IND,India,8d2c70ad
Kulwinderjeet Singh,4,4.0,0.0,0.0,0.0,0.0,2023/24,PHI,Philippines,f4d1184a
Kulwinderjeet Singh,4,4.0,0.0,0.0,0.0,0.0,2024,PHI,Philippines,f4d1184a
Kushal Malla,6,6.0,1.0,1.0,0.0,0.16666666666666666,2019/20,NEP,Nepal,7e9f1cde
Kushal Malla,4,4.0,4.0,4.0,0.0,0.4,2021,NEP,Nepal,7e9f1cde
Kushal Malla,5,5.0,7.0,7.0,0.0,0.4666666666666667,2021/22,NEP,Nepal,7e9f1cde
Kushal Malla,3,3.0,7.0,7.0,0.0,0.3888888888888889,2023,NEP,Nepal,7e9f1cde
Kushal Malla,15,15.0,10.0,10.0,0.0,0.30303030303030304,2023/24,NEP,Nepal,7e9f1cde
Kushal Malla,13,13.0,15.0,15.0,0.0,0.32608695652173914,2024,NEP,Nepal,7e9f1cde
Kushal Malla,1,1.0,15.0,15.0,0.0,0.3191489361702128,2024/25,NEP,Nepal,7e9f1cde
L Berthe,4,3.0,0.0,0.0,0.0,0.0,2022/23,Mali,Mali,8eb7c5a6
L Berthe,1,1.0,0.0,0.0,0.0,0.0,2023/24,Mali,Mali,8eb7c5a6
L Berthe,5,5.0,1.0,1.0,0.0,0.1111111111111111,2024,Mali,Mali,8eb7c5a6
L Bruce,4,4.0,0.0,0.0,0.0,0.0,2021,GIBR,Gibraltar,2a03bd2f
L Bruce,5,5.0,1.0,1.0,0.0,0.1111111111111111,2021/22,GIBR,Gibraltar,2a03bd2f
L Bruce,10,10.0,5.0,5.0,0.0,0.2631578947368421,2022,GIBR,Gibraltar,2a03bd2f
L Bruce,11,11.0,10.0,10.0,0.0,0.3333333333333333,2023,GIBR,Gibraltar,2a03bd2f
L Bruce,4,4.0,16.0,16.0,0.0,0.47058823529411764,2023/24,GIBR,Gibraltar,2a03bd2f
L Bruce,8,8.0,20.0,20.0,0.0,0.47619047619047616,2024,GIBR,Gibraltar,2a03bd2f
L Canessane,2,2.0,0.0,0.0,0.0,0.0,2021,Fran,France,72a4c3b2
L Canessane,5,5.0,2.0,2.0,0.0,0.2857142857142857,2022,Fran,France,72a4c3b2
L Canessane,9,9.0,4.0,4.0,0.0,0.25,2023,Fran,France,72a4c3b2
L Canessane,10,10.0,7.0,7.0,0.0,0.2692307692307692,2024,Fran,France,72a4c3b2
L Croospulle,1,1.0,0.0,0.0,0.0,0.0,2023,SL,Sri Lanka,e30c9b2d
L Denny,6,6.0,2.0,2.0,0.0,0.3333333333333333,2022,COK,Cook Islands,e112732d
L Denny,6,6.0,8.0,8.0,0.0,0.6666666666666666,2024,COK,Cook Islands,e112732d
L Emilio,5,4.0,2.0,2.0,0.0,0.5,2019/20,MOZ,Mozambique,31adde7f
L Emilio,4,4.0,7.0,4.0,3.0,0.875,2021/22,MOZ,Mozambique,31adde7f
L Emilio,8,8.0,19.0,10.0,9.0,1.1875,2022,MOZ,Mozambique,31adde7f
L Emilio,7,7.0,22.0,13.0,9.0,0.9565217391304348,2022/23,MOZ,Mozambique,31adde7f
L Erdenebulgan,2,2.0,0.0,0.0,0.0,0.0,2023,MNG,Mongolia,c4f8d754
L Erdenebulgan,13,13.0,3.0,3.0,0.0,0.2,2024,MNG,Mongolia,c4f8d754
L Gregory,5,5.0,0.0,0.0,0.0,0.0,2019/20,ENG,England,06c2de82
L Gregory,3,2.0,0.0,0.0,0.0,0.0,2020,ENG,England,06c2de82
L Gregory,1,1.0,0.0,0.0,0.0,0.0,2021,ENG,England,06c2de82
L Kamarlekar,1,1.0,4.0,4.0,0.0,4.0,2022,ISR,Israel,6024d149
L Karlsson,7,7.0,3.0,3.0,0.0,0.42857142857142855,2021,SWE,Sweden,90a41671
L Karlsson,9,9.0,12.0,12.0,0.0,0.75,2022,SWE,Sweden,90a41671
L Lamin,10,10.0,3.0,3.0,0.0,0.3,2021/22,SLE,Sierra Leone,5a970aab
L Lamin,7,7.0,3.0,3.0,0.0,0.17647058823529413,2022/23,SLE,Sierra Leone,5a970aab
L Lamin,15,15.0,5.0,5.0,0.0,0.15625,2023/24,SLE,Sierra Leone,5a970aab
L Louwrens,1,1.0,0.0,0.0,0.0,0.0,2019,NAM,Namibia,b018e1eb
L Maphane,1,1.0,0.0,0.0,0.0,0.0,2022,BOT,Botswana,b3092fc4
L Maphane,3,3.0,0.0,0.0,0.0,0.0,2023/24,BOT,Botswana,b3092fc4
L Monanthane,2,2.0,0.0,0.0,0.0,0.0,2021/22,LES,Lesotho,07e5bda2
L Monanthane,5,5.0,1.0,1.0,0.0,0.14285714285714285,2023/24,LES,Lesotho,07e5bda2
L Monanthane,4,4.0,1.0,1.0,0.0,0.09090909090909091,2024,LES,Lesotho,07e5bda2
L Nakomo,6,6.0,1.0,1.0,0.0,0.16666666666666666,2021/22,MWI,Malawi,1abfa11e
L Ngidi,3,3.0,0.0,0.0,0.0,0.0,2016/17,SA,South Africa,f834dcfc
L Ngidi,1,1.0,0.0,0.0,0.0,0.0,2018,SA,South Africa,f834dcfc
L Ngidi,3,3.0,1.0,1.0,0.0,0.14285714285714285,2018/19,SA,South Africa,f834dcfc
L Ngidi,6,6.0,2.0,2.0,0.0,0.15384615384615385,2019/20,SA,South Africa,f834dcfc
L Ngidi,3,3.0,2.0,2.0,0.0,0.125,2020/21,SA,South Africa,f834dcfc
L Ngidi,7,7.0,3.0,3.0,0.0,0.13043478260869565,2021,SA,South Africa,f834dcfc
L Ngidi,7,7.0,6.0,6.0,0.0,0.2,2022,SA,South Africa,f834dcfc
L Ngidi,7,7.0,8.0,8.0,0.0,0.21621621621621623,2022/23,SA,South Africa,f834dcfc
L Ngidi,3,3.0,8.0,8.0,0.0,0.2,2023/24,SA,South Africa,f834dcfc
L Ngidi,2,2.0,8.0,8.0,0.0,0.19047619047619047,2024,SA,South Africa,f834dcfc
L Ngidi,1,1.0,8.0,8.0,0.0,0.18604651162790697,2024/25,SA,South Africa,f834dcfc
L Nou,3,3.0,0.0,0.0,0.0,0.0,2015,PNG,Papua New Guinea,9f500ddb
L Nyarko,2,2.0,2.0,2.0,0.0,1.0,2023/24,GHA,Ghana,c391d077
L Nyarko,3,3.0,4.0,4.0,0.0,0.8,2024,GHA,Ghana,c391d077
L Ronchi,2,2.0,1.0,1.0,0.0,0.5,2014/15,NZ,New Zealand,0fa5042b
L Ronchi,2,2.0,1.0,1.0,0.0,0.5,2014/15,NZ,Australia,0fa5042b
L Ronchi,2,2.0,1.0,1.0,0.0,0.5,2014/15,NZ,ICC World XI,0fa5042b
L Ronchi,4,4.0,7.0,7.0,0.0,1.1666666666666667,2015,NZ,New Zealand,0fa5042b
L Ronchi,4,4.0,7.0,7.0,0.0,1.1666666666666667,2015,NZ,Australia,0fa5042b
L Ronchi,4,4.0,7.0,7.0,0.0,1.1666666666666667,2015,NZ,ICC World XI,0fa5042b
L Ronchi,10,10.0,18.0,14.0,4.0,1.125,2015/16,NZ,New Zealand,0fa5042b
L Ronchi,10,10.0,18.0,14.0,4.0,1.125,2015/16,NZ,Australia,0fa5042b
L Ronchi,10,10.0,18.0,14.0,4.0,1.125,2015/16,NZ,ICC World XI,0fa5042b
L Ronchi,3,3.0,19.0,15.0,4.0,1.0,2016/17,NZ,New Zealand,0fa5042b
L Ronchi,3,3.0,19.0,15.0,4.0,1.0,2016/17,NZ,Australia,0fa5042b
L Ronchi,3,3.0,19.0,15.0,4.0,1.0,2016/17,NZ,ICC World XI,0fa5042b
L Sanogo,7,6.0,1.0,1.0,0.0,0.16666666666666666,2022/23,Mali,Mali,abbc06cf
L Sanogo,3,3.0,1.0,1.0,0.0,0.1111111111111111,2023/24,Mali,Mali,abbc06cf
L Sanogo,5,5.0,2.0,2.0,0.0,0.14285714285714285,2024,Mali,Mali,abbc06cf
L Shafeeg,6,6.0,0.0,0.0,0.0,0.0,2019/20,MDV,Maldives,ed82d9a5
L Shafeeg,2,2.0,1.0,1.0,0.0,0.125,2021/22,MDV,Maldives,ed82d9a5
L Shafeeg,4,4.0,1.0,1.0,0.0,0.08333333333333333,2022,MDV,Maldives,ed82d9a5
L Shafeeg,5,5.0,1.0,1.0,0.0,0.058823529411764705,2023/24,MDV,Maldives,ed82d9a5
L Shafeeg,5,5.0,1.0,1.0,0.0,0.045454545454545456,2024,MDV,Maldives,ed82d9a5
L Shafeeg,3,3.0,2.0,2.0,0.0,0.08,2024/25,MDV,Maldives,ed82d9a5
L Siaka,3,3.0,0.0,0.0,0.0,0.0,2015,PNG,Papua New Guinea,6b4593ee
L Siaka,3,3.0,6.0,6.0,0.0,1.0,2015/16,PNG,Papua New Guinea,6b4593ee
L Siaka,3,3.0,6.0,6.0,0.0,0.6666666666666666,2017,PNG,Papua New Guinea,6b4593ee
L Siaka,4,4.0,9.0,9.0,0.0,0.6923076923076923,2018/19,PNG,Papua New Guinea,6b4593ee
L Siaka,5,5.0,13.0,13.0,0.0,0.7222222222222222,2019,PNG,Papua New Guinea,6b4593ee
L Siaka,8,8.0,20.0,20.0,0.0,0.7692307692307693,2019/20,PNG,Papua New Guinea,6b4593ee
L Siaka,8,8.0,27.0,27.0,0.0,0.7941176470588235,2021/22,PNG,Papua New Guinea,6b4593ee
L Siaka,7,7.0,34.0,34.0,0.0,0.8292682926829268,2022,PNG,Papua New Guinea,6b4593ee
L Siaka,10,10.0,37.0,37.0,0.0,0.7254901960784313,2023,PNG,Papua New Guinea,6b4593ee
L Siaka,8,8.0,40.0,40.0,0.0,0.6779661016949152,2023/24,PNG,Papua New Guinea,6b4593ee
L Siaka,3,3.0,41.0,41.0,0.0,0.6612903225806451,2024,PNG,Papua New Guinea,6b4593ee
L Sipamla,5,5.0,2.0,2.0,0.0,0.4,2018/19,SA,South Africa,f892fcf9
L Sipamla,4,4.0,3.0,3.0,0.0,0.3333333333333333,2020/21,SA,South Africa,f892fcf9
L Sreekumar,1,1.0,0.0,0.0,0.0,0.0,2017,UAE,United Arab Emirates,ddb41291
L Stubbs,4,3.0,0.0,0.0,0.0,0.0,2023,CRT,Croatia,b0f332e1
L Wood,2,2.0,0.0,0.0,0.0,0.0,2022,ENG,England,65b6943c
L Wood,3,3.0,1.0,1.0,0.0,0.2,2023,ENG,England,65b6943c
L Yamamoto-Lake,7,7.0,3.0,3.0,0.0,0.42857142857142855,2022/23,JPN,Japan,fa23405f
L Yamamoto-Lake,8,8.0,3.0,3.0,0.0,0.2,2023,JPN,Japan,fa23405f
L Yamamoto-Lake,9,9.0,5.0,5.0,0.0,0.20833333333333334,2023/24,JPN,Japan,fa23405f
L Yamamoto-Lake,12,12.0,10.0,10.0,0.0,0.2777777777777778,2024,JPN,Japan,fa23405f
L Zulu,2,2.0,0.0,0.0,0.0,0.0,2021/22,SWA,Swaziland,59e99272
L Zulu,4,4.0,1.0,1.0,0.0,0.25,2022,SWZ,Swaziland,59e99272
LA Burns,9,9.0,2.0,2.0,0.0,0.2222222222222222,2022,ESP,Spain,5b616bf0
LA Burns,8,8.0,3.0,3.0,0.0,0.17647058823529413,2022/23,ESP,Spain,5b616bf0
LA Burns,11,11.0,7.0,7.0,0.0,0.25,2024,ESP,Spain,5b616bf0
LA Collado,4,4.0,3.0,2.0,1.0,0.75,2019/20,GIBR,Gibraltar,177009a5
LA Collado,5,5.0,5.0,2.0,3.0,0.5555555555555556,2021/22,GIBR,Gibraltar,177009a5
LA Dawson,1,1.0,1.0,1.0,0.0,1.0,2016,ENG,England,4a461c24
LA Dawson,1,1.0,2.0,2.0,0.0,1.0,2016/17,ENG,England,4a461c24
LA Dawson,2,2.0,2.0,2.0,0.0,0.5,2017,ENG,England,4a461c24
LA Dawson,2,2.0,2.0,2.0,0.0,0.3333333333333333,2017/18,ENG,England,4a461c24
LA Dawson,2,2.0,2.0,2.0,0.0,0.25,2021/22,ENG,England,4a461c24
LA Dawson,3,3.0,2.0,2.0,0.0,0.18181818181818182,2022,ENG,England,4a461c24
LA Dunbar,2,2.0,1.0,1.0,0.0,0.5,2019/20,SRB,Serbia,f50433e9
LA Dunbar,4,4.0,2.0,2.0,0.0,0.3333333333333333,2021,SRB,Serbia,f50433e9
LA Dunbar,11,11.0,11.0,11.0,0.0,0.6470588235294118,2022,SRB,Serbia,f50433e9
LA Dunbar,4,3.0,11.0,11.0,0.0,0.55,2023,SRB,Serbia,f50433e9
LA Dunbar,2,2.0,13.0,13.0,0.0,0.5909090909090909,2023/24,SRB,Serbia,f50433e9
LA Dunbar,6,6.0,14.0,14.0,0.0,0.5,2024,SRB,Serbia,f50433e9
LA Musiani,5,5.0,2.0,2.0,0.0,0.4,2019/20,Arg,Argentina,efbd35a9
LA Musiani,5,5.0,4.0,4.0,0.0,0.4,2021/22,Arg,Argentina,efbd35a9
LA Musiani,6,6.0,6.0,6.0,0.0,0.375,2022/23,Arg,Argentina,efbd35a9
LA Simango,3,3.0,0.0,0.0,0.0,0.0,2019/20,MOZ,Mozambique,16084b50
LA Simango,4,4.0,1.0,1.0,0.0,0.14285714285714285,2021/22,MOZ,Mozambique,16084b50
LA Simango,9,9.0,1.0,1.0,0.0,0.0625,2022,MOZ,Mozambique,16084b50
LA Simango,5,5.0,3.0,3.0,0.0,0.14285714285714285,2022/23,MOZ,Mozambique,16084b50
LB Ferbrache,9,9.0,5.0,5.0,0.0,0.5555555555555556,2019,GUE,Guernsey,0f72f582
LB Ferbrache,1,1.0,7.0,7.0,0.0,0.7,2020,GUE,Guernsey,0f72f582
LB Ferbrache,12,12.0,15.0,15.0,0.0,0.6818181818181818,2022,GUE,Guernsey,0f72f582
LB Ferbrache,3,3.0,16.0,16.0,0.0,0.64,2023,GUE,Guernsey,0f72f582
LB Ferbrache,6,6.0,19.0,19.0,0.0,0.6129032258064516,2024,GUE,Guernsey,0f72f582
LB Williams,6,6.0,2.0,2.0,0.0,0.3333333333333333,2021,SA,South Africa,a1d95bd8
LB Williams,5,5.0,2.0,2.0,0.0,0.18181818181818182,2023/24,SA,South Africa,a1d95bd8
LB Williams,2,2.0,2.0,2.0,0.0,0.15384615384615385,2024,SA,South Africa,a1d95bd8
LB Williams,2,2.0,3.0,3.0,0.0,0.2,2024/25,SA,South Africa,a1d95bd8
LC Le Tissier,9,9.0,2.0,2.0,0.0,0.2222222222222222,2019,GUE,Guernsey,c471750e
LC Le Tissier,1,1.0,2.0,2.0,0.0,0.2,2020,GUE,Guernsey,c471750e
LC Le Tissier,8,8.0,2.0,2.0,0.0,0.1111111111111111,2022,GUE,Guernsey,c471750e
LC Le Tissier,2,2.0,2.0,2.0,0.0,0.1,2023,GUE,Guernsey,c471750e
LD Chandimal,15,15.0,12.0,11.0,1.0,0.8,2015/16,SL,Sri Lanka,8dd02a98
LD Chandimal,3,3.0,14.0,12.0,2.0,0.7777777777777778,2016,SL,Sri Lanka,8dd02a98
LD Chandimal,3,3.0,19.0,15.0,4.0,0.9047619047619048,2016/17,SL,Sri Lanka,8dd02a98
LD Chandimal,4,4.0,20.0,15.0,5.0,0.8,2017/18,SL,Sri Lanka,8dd02a98
LD Chandimal,1,1.0,23.0,18.0,5.0,0.8846153846153846,2018,SL,Sri Lanka,8dd02a98
LD Chandimal,1,1.0,24.0,19.0,5.0,0.8888888888888888,2018/19,SL,Sri Lanka,8dd02a98
LD Chandimal,3,3.0,25.0,20.0,5.0,0.8333333333333334,2020/21,SL,Sri Lanka,8dd02a98
LD Chandimal,2,2.0,26.0,21.0,5.0,0.8125,2021,SL,Sri Lanka,8dd02a98
LD Chandimal,9,9.0,30.0,24.0,6.0,0.7317073170731707,2021/22,SL,Sri Lanka,8dd02a98
LD Madushanka,1,1.0,0.0,0.0,0.0,0.0,2019,SL,Sri Lanka,de063a39
LD Madushanka,1,1.0,0.0,0.0,0.0,0.0,2019/20,SL,Sri Lanka,de063a39
LD Madushanka,1,1.0,0.0,0.0,0.0,0.0,2021,SL,Sri Lanka,de063a39
LE Plunkett,6,6.0,2.0,2.0,0.0,0.3333333333333333,2015/16,ENG,England,9a963804
LE Plunkett,2,2.0,2.0,2.0,0.0,0.25,2016,ENG,England,9a963804
LE Plunkett,2,2.0,2.0,2.0,0.0,0.2,2016/17,ENG,England,9a963804
LE Plunkett,3,3.0,4.0,4.0,0.0,0.3076923076923077,2017,ENG,England,9a963804
LE Plunkett,1,1.0,5.0,5.0,0.0,0.35714285714285715,2017/18,ENG,England,9a963804
LE Plunkett,4,4.0,6.0,6.0,0.0,0.3333333333333333,2018,ENG,England,9a963804
LE Plunkett,3,3.0,7.0,7.0,0.0,0.3333333333333333,2018/19,ENG,England,9a963804
LF Mavume,4,4.0,0.0,0.0,0.0,0.0,2022/23,MOZ,Mozambique,5b531900
LF Mavume,3,3.0,0.0,0.0,0.0,0.0,2023,MOZ,Mozambique,5b531900
LH Ferguson,1,1.0,0.0,0.0,0.0,0.0,2016/17,NZ,New Zealand,2f9d0389
LH Ferguson,4,4.0,3.0,3.0,0.0,0.6,2018/19,NZ,New Zealand,2f9d0389
LH Ferguson,3,3.0,3.0,3.0,0.0,0.375,2019/20,NZ,New Zealand,2f9d0389
LH Ferguson,5,5.0,4.0,4.0,0.0,0.3076923076923077,2020/21,NZ,New Zealand,2f9d0389
LH Ferguson,2,2.0,4.0,4.0,0.0,0.26666666666666666,2021/22,NZ,New Zealand,2f9d0389
LH Ferguson,6,6.0,5.0,5.0,0.0,0.23809523809523808,2022,NZ,New Zealand,2f9d0389
LH Ferguson,10,10.0,8.0,8.0,0.0,0.25806451612903225,2022/23,NZ,New Zealand,2f9d0389
LH Ferguson,2,2.0,8.0,8.0,0.0,0.24242424242424243,2023,NZ,New Zealand,2f9d0389
LH Ferguson,5,5.0,11.0,11.0,0.0,0.2894736842105263,2023/24,NZ,New Zealand,2f9d0389
LH Ferguson,4,4.0,13.0,13.0,0.0,0.30952380952380953,2024,NZ,New Zealand,2f9d0389
LHB Harrington-Myers,4,4.0,0.0,0.0,0.0,0.0,2019,CAY,Cayman Islands,91136091
LHB Harrington-Myers,5,5.0,2.0,2.0,0.0,0.2222222222222222,2022,CAY,Cayman Islands,91136091
LI Salomone,1,1.0,0.0,0.0,0.0,0.0,2022,MOZ,Mozambique,a7b67d5d
LI Salomone,2,2.0,0.0,0.0,0.0,0.0,2022/23,MOZ,Mozambique,a7b67d5d
LI Salomone,3,3.0,0.0,0.0,0.0,0.0,2023,MOZ,Mozambique,a7b67d5d
LI Salomone,3,3.0,1.0,1.0,0.0,0.1111111111111111,2023/24,MOZ,Mozambique,a7b67d5d
LI Salomone,5,5.0,2.0,2.0,0.0,0.14285714285714285,2024/25,MOZ,Mozambique,a7b67d5d
LJ Barker,9,9.0,2.0,2.0,0.0,0.2222222222222222,2019,GUE,Guernsey,da1f80f8
LJ Barker,1,1.0,2.0,2.0,0.0,0.2,2020,GUE,Guernsey,da1f80f8
LJ Leokaoke,4,4.0,1.0,1.0,0.0,0.25,2023/24,LES,Lesotho,456884dd
LJ Leokaoke,4,4.0,1.0,1.0,0.0,0.125,2024,LES,Lesotho,456884dd
LJ Myott,6,6.0,6.0,6.0,0.0,1.0,2023,PHI,Philippines,3f9d95f9
LJ Myott,6,6.0,8.0,8.0,0.0,0.6666666666666666,2023/24,PHI,Philippines,3f9d95f9
LJ Myott,4,4.0,10.0,10.0,0.0,0.625,2024,PHI,Philippines,3f9d95f9
LM Gabriel,7,7.0,0.0,0.0,0.0,0.0,2022/23,LES,Lesotho,88a5adcf
LM Gabriel,5,5.0,3.0,3.0,0.0,0.25,2023/24,LES,Lesotho,88a5adcf
LM Gabriel,5,5.0,3.0,3.0,0.0,0.17647058823529413,2024,LES,Lesotho,88a5adcf
LM Jongwe,8,8.0,4.0,4.0,0.0,0.5,2015/16,ZIM,Zimbabwe,b8704508
LM Jongwe,14,14.0,5.0,5.0,0.0,0.22727272727272727,2021,ZIM,Zimbabwe,b8704508
LM Jongwe,16,16.0,7.0,7.0,0.0,0.18421052631578946,2022,ZIM,Zimbabwe,b8704508
LM Jongwe,7,7.0,9.0,9.0,0.0,0.2,2022/23,ZIM,Zimbabwe,b8704508
LM Jongwe,13,13.0,13.0,13.0,0.0,0.22413793103448276,2023/24,ZIM,Zimbabwe,b8704508
LM Jongwe,7,7.0,13.0,13.0,0.0,0.2,2024,ZIM,Zimbabwe,b8704508
LMP Simmons,1,1.0,0.0,0.0,0.0,0.0,2014/15,WI,West Indies,89f64c19
LMP Simmons,2,2.0,1.0,1.0,0.0,0.3333333333333333,2015/16,WI,West Indies,89f64c19
LMP Simmons,2,2.0,1.0,1.0,0.0,0.2,2016,WI,West Indies,89f64c19
LMP Simmons,7,7.0,3.0,3.0,0.0,0.25,2017,WI,West Indies,89f64c19
LMP Simmons,9,9.0,7.0,7.0,0.0,0.3333333333333333,2019/20,WI,West Indies,89f64c19
LMP Simmons,3,3.0,10.0,10.0,0.0,0.4166666666666667,2020/21,WI,West Indies,89f64c19
LMP Simmons,9,8.0,19.0,19.0,0.0,0.59375,2021,WI,West Indies,89f64c19
LMP Simmons,2,2.0,19.0,19.0,0.0,0.5588235294117647,2021/22,WI,West Indies,89f64c19
LN Oluoch,3,3.0,1.0,1.0,0.0,0.3333333333333333,2019,KENYA,Kenya,eb4f9c61
LN Oluoch,6,6.0,2.0,2.0,0.0,0.2222222222222222,2019/20,KENYA,Kenya,eb4f9c61
LN Oluoch,9,9.0,4.0,4.0,0.0,0.2222222222222222,2022,KENYA,Kenya,eb4f9c61
LN Oluoch,6,5.0,4.0,4.0,0.0,0.17391304347826086,2022/23,KENYA,Kenya,eb4f9c61
LN Oluoch,8,8.0,6.0,6.0,0.0,0.1935483870967742,2023,KENYA,Kenya,eb4f9c61
LN Oluoch,17,17.0,8.0,8.0,0.0,0.16666666666666666,2023/24,KENYA,Kenya,eb4f9c61
LN Oluoch,9,9.0,11.0,11.0,0.0,0.19298245614035087,2024,KENYA,Kenya,eb4f9c61
LN Oluoch,5,5.0,12.0,12.0,0.0,0.1935483870967742,2024/25,KENYA,Kenya,eb4f9c61
LN Rajbanshi,1,1.0,0.0,0.0,0.0,0.0,2018,NEP,Nepal,6ad2d5f7
